target_id,method,oracle_type,num_candidates,oracle_candidate,oracle_tm_like,oracle_rmsd,oracle_contact_f1,oracle_multi_metric_quality,selected_top1_candidate,selected_top1_tm_like,selected_top1_rmsd,selected_top1_contact_f1,selected_top1_multi_metric_quality,selected_best_in_top5_candidate,best_of_5_tm_like,best_of_5_rmsd,best_of_5_contact_f1,best_of_5_multi_metric_quality,tm_like_regret,rmsd_regret,multi_metric_regret,oracle_in_top5
R1126,hybrid,multi_metric,140,casp15_R1126TS232_2,0.3668656399101259,9.093359467066529,0.8336063655511351,0.4885445756069223,casp15_R1126TS238_3,0.03229554729982399,37.8904691150268,0.22665558326406207,0.0852697724596414,casp15_R1126TS444_1,0.032116040130364974,37.99973668918379,0.2787860301967363,0.10437349409692617,0.33474959977976093,28.906377222117264,0.3841710815099961,False
R1126,contact,tm_like,140,casp15_R1126TS232_4,0.36933175309101146,9.045281682888591,0.8259449370041998,0.4878491206104174,casp15_R1126TS238_3,0.03229554729982399,37.8904691150268,0.22665558326406207,0.0852697724596414,casp15_R1126TS238_1,0.046700292857171685,31.27410318326269,0.2961576571617307,0.11327962249190669,0.32263146023383976,22.228821500374096,0.3745694981185107,False
R1126,contact,multi_metric,140,casp15_R1126TS232_2,0.3668656399101259,9.093359467066529,0.8336063655511351,0.4885445756069223,casp15_R1126TS238_3,0.03229554729982399,37.8904691150268,0.22665558326406207,0.0852697724596414,casp15_R1126TS238_1,0.046700292857171685,31.27410318326269,0.2961576571617307,0.11327962249190669,0.3201653470529542,22.18074371619616,0.3752649531150156,False
R1126,low_clash,tm_like,140,casp15_R1126TS232_4,0.36933175309101146,9.045281682888591,0.8259449370041998,0.4878491206104174,casp15_R1126TS029_1,0.023680232143793188,44.446032600744616,0.07792782820456055,0.03877049935483374,casp15_R1126TS035_1,0.023993350573167357,44.14798388335615,0.09121887287024902,0.04296133973363349,0.3453384025178441,35.102702200467554,0.44488778087678393,False
R1126,low_clash,multi_metric,140,casp15_R1126TS232_2,0.3668656399101259,9.093359467066529,0.8336063655511351,0.4885445756069223,casp15_R1126TS029_1,0.023680232143793188,44.446032600744616,0.07792782820456055,0.03877049935483374,casp15_R1126TS035_1,0.023993350573167357,44.14798388335615,0.09121887287024902,0.04296133973363349,0.3428722893369585,35.05462441628962,0.44558323587328885,False
R1126,compact,tm_like,140,casp15_R1126TS232_4,0.36933175309101146,9.045281682888591,0.8259449370041998,0.4878491206104174,casp15_R1126TS238_3,0.03229554729982399,37.8904691150268,0.22665558326406207,0.0852697724596414,casp15_R1126TS470_5,0.03422851331307942,36.76826256555085,0.2672880715455347,0.10243495511716202,0.33510323977793205,27.722980882662256,0.38541416549325536,False
R1126,compact,multi_metric,140,casp15_R1126TS232_2,0.3668656399101259,9.093359467066529,0.8336063655511351,0.4885445756069223,casp15_R1126TS238_3,0.03229554729982399,37.8904691150268,0.22665558326406207,0.0852697724596414,casp15_R1126TS444_1,0.032116040130364974,37.99973668918379,0.2787860301967363,0.10437349409692617,0.33474959977976093,28.906377222117264,0.3841710815099961,False
R1128,hybrid,tm_like,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,0.5609693715563865,19.024248913150323,0.4843126887556104,False
R1128,hybrid,multi_metric,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,casp15_R1128TS238_3,0.03485208716877321,30.098297684679835,0.63615903975994,0.2135015685876846,0.5818925503242469,25.58960307256973,0.45669190869837945,False
R1128,contact,tm_like,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS238_2,0.042672765532867626,27.090324260969606,0.46583679114799453,0.16685808283992198,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,0.5609693715563865,19.024248913150323,0.4843126887556104,False
R1128,contact,multi_metric,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS238_2,0.042672765532867626,27.090324260969606,0.46583679114799453,0.16685808283992198,casp15_R1128TS238_3,0.03485208716877321,30.098297684679835,0.63615903975994,0.2135015685876846,0.5818925503242469,25.58960307256973,0.45669190869837945,False
R1128,low_clash,tm_like,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS029_1,0.015471341588852933,45.62570465312081,0.09976019184652278,0.03998442958671124,casp15_R1128TS035_2,0.02092036285556846,39.127652587660094,0.36263230556833864,0.12238792752662109,0.5958242746374517,34.61895797554999,0.547805549759443,False
R1128,low_clash,multi_metric,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS029_1,0.015471341588852933,45.62570465312081,0.09976019184652278,0.03998442958671124,casp15_R1128TS035_2,0.02092036285556846,39.127652587660094,0.36263230556833864,0.12238792752662109,0.5958242746374517,34.61895797554999,0.547805549759443,False
R1128,compact,tm_like,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,0.5609693715563865,19.024248913150323,0.4843126887556104,False
R1128,compact,multi_metric,137,casp15_R1128TS232_1,0.6167446374930201,4.508694612110104,0.8976982097186701,0.670193477286064,casp15_R1128TS163_1,0.05577526593663361,23.53294352526043,0.49875621890547267,0.18588078853045364,casp15_R1128TS229_2,0.03919275796319692,28.318784739825492,0.6348949919224556,0.21594379025281468,0.5775518795298232,23.810090127715387,0.45424968703324936,False
R1136,hybrid,tm_like,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS238_3,0.019518199283798637,49.70485232853882,0.1707788028320103,0.0549632511327353,casp15_R1136TS238_1,0.03445011591443274,37.1270897284131,0.19109062980030722,0.07397110118286916,0.42446507359502894,29.512169672410963,0.47832061955513755,False
R1136,hybrid,multi_metric,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS238_3,0.019518199283798637,49.70485232853882,0.1707788028320103,0.0549632511327353,casp15_R1136TS470_2,0.027175157015572056,41.959488816937416,0.25433108758421563,0.09369579865624213,0.43174003249388965,34.34456876093528,0.4585959220817646,False
R1136,contact,tm_like,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS238_3,0.019518199283798637,49.70485232853882,0.1707788028320103,0.0549632511327353,casp15_R1136TS238_1,0.03445011591443274,37.1270897284131,0.19109062980030722,0.07397110118286916,0.42446507359502894,29.512169672410963,0.47832061955513755,False
R1136,contact,multi_metric,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS238_3,0.019518199283798637,49.70485232853882,0.1707788028320103,0.0549632511327353,casp15_R1136TS470_2,0.027175157015572056,41.959488816937416,0.25433108758421563,0.09369579865624213,0.43174003249388965,34.34456876093528,0.4585959220817646,False
R1136,low_clash,tm_like,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS029_1,0.02042190036233741,48.570251291796275,0.1325526932084309,0.053040043198048586,casp15_R1136TS029_1,0.02042190036233741,48.570251291796275,0.1325526932084309,0.053040043198048586,0.43849328914712427,40.95533123579414,0.49925167753995814,False
R1136,low_clash,multi_metric,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS029_1,0.02042190036233741,48.570251291796275,0.1325526932084309,0.053040043198048586,casp15_R1136TS035_1,0.01616359496781021,54.71310452196305,0.49221685453569514,0.15817139308978517,0.44275159454165147,47.09818446596091,0.3941203276482215,False
R1136,compact,tm_like,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS238_3,0.019518199283798637,49.70485232853882,0.1707788028320103,0.0549632511327353,casp15_R1136TS470_4,0.027322872475121673,41.84273535306846,0.32715408571852295,0.11590609282438596,0.43159231703434003,34.22781529706633,0.43638562791362073,False
R1136,compact,multi_metric,158,casp15_R1136TS232_3,0.4589151895094617,7.614920056002135,0.8466561585228551,0.5522917207380067,casp15_R1136TS238_3,0.019518199283798637,49.70485232853882,0.1707788028320103,0.0549632511327353,casp15_R1136TS470_4,0.027322872475121673,41.84273535306846,0.32715408571852295,0.11590609282438596,0.43159231703434003,34.22781529706633,0.43638562791362073,False
R1138,hybrid,tm_like,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS238_3,0.036857950653832544,47.21403420837069,0.06735355096056066,0.017566510990937124,casp15_R1138TS229_2,0.03763238105114127,46.70691495715852,0.11108139431220468,0.04681324375468101,0.16235843123302124,28.234061046789787,0.31400537193617156,False
R1138,hybrid,multi_metric,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS238_3,0.036857950653832544,47.21403420837069,0.06735355096056066,0.017566510990937124,casp15_R1138TS470_2,0.03130343580152054,51.37944473695849,0.1967895637692557,0.07924521351287617,0.16868737648264198,32.90659082658976,0.2815734021779764,False
R1138,contact,tm_like,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS238_4,0.0282690518046231,54.151304969291964,0.04259042172980701,-0.018847989808052884,casp15_R1138TS238_1,0.053772382541743935,38.74446787185199,0.09637447052911192,0.03705883425531159,0.14621842974241858,20.271613961483258,0.32375978143554096,False
R1138,contact,multi_metric,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS238_4,0.0282690518046231,54.151304969291964,0.04259042172980701,-0.018847989808052884,casp15_R1138TS229_2,0.03763238105114127,46.70691495715852,0.11108139431220468,0.04681324375468101,0.16235843123302124,28.234061046789787,0.31400537193617156,False
R1138,low_clash,tm_like,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS029_1,0.022842019938551745,60.40969859995941,0.05430932703659976,0.031140111071038562,casp15_R1138TS029_1,0.022842019938551745,60.40969859995941,0.05430932703659976,0.031140111071038562,0.17714879234561076,41.936844689590686,0.32967850461981396,False
R1138,low_clash,multi_metric,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS029_1,0.022842019938551745,60.40969859995941,0.05430932703659976,0.031140111071038562,casp15_R1138TS035_2,0.012539298922418273,81.96242759796937,0.4385225582548339,0.13970731177602203,0.18745151336174423,63.48957368760064,0.22111130391483053,False
R1138,compact,tm_like,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS238_4,0.0282690518046231,54.151304969291964,0.04259042172980701,-0.018847989808052884,casp15_R1138TS229_2,0.03763238105114127,46.70691495715852,0.11108139431220468,0.04681324375468101,0.16235843123302124,28.234061046789787,0.31400537193617156,False
R1138,compact,multi_metric,130,casp15_R1138TS232_4,0.19999081228416252,18.47285391036873,0.7694152923538231,0.36081861569085255,casp15_R1138TS238_4,0.0282690518046231,54.151304969291964,0.04259042172980701,-0.018847989808052884,casp15_R1138TS229_2,0.03763238105114127,46.70691495715852,0.11108139431220468,0.04681324375468101,0.16235843123302124,28.234061046789787,0.31400537193617156,False
R1149,hybrid,tm_like,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS177_1,0.018683035724260017,29.88312700249129,0.17338092809790923,0.06415825165014177,casp15_R1149TS235_4,0.038251043675559454,20.67541933156243,0.6327985739750446,0.21470275058162702,0.2085367183214896,13.47194549045607,0.17852035462428895,False
R1149,hybrid,multi_metric,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS177_1,0.018683035724260017,29.88312700249129,0.17338092809790923,0.06415825165014177,casp15_R1149TS235_4,0.038251043675559454,20.67541933156243,0.6327985739750446,0.21470275058162702,0.2085367183214896,13.47194549045607,0.17852035462428895,False
R1149,contact,tm_like,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS177_1,0.018683035724260017,29.88312700249129,0.17338092809790923,0.06415825165014177,casp15_R1149TS235_4,0.038251043675559454,20.67541933156243,0.6327985739750446,0.21470275058162702,0.2085367183214896,13.47194549045607,0.17852035462428895,False
R1149,contact,multi_metric,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS177_1,0.018683035724260017,29.88312700249129,0.17338092809790923,0.06415825165014177,casp15_R1149TS235_4,0.038251043675559454,20.67541933156243,0.6327985739750446,0.21470275058162702,0.2085367183214896,13.47194549045607,0.17852035462428895,False
R1149,low_clash,tm_like,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS029_1,0.010332584398385587,40.353876861240536,0.04085422469823584,0.018972447268421386,casp15_R1149TS035_2,0.07123228639247822,14.888818029519989,0.7667304015296367,0.27632010661400186,0.17555547560457083,7.685344188413628,0.11690299859191411,False
R1149,low_clash,multi_metric,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS029_1,0.010332584398385587,40.353876861240536,0.04085422469823584,0.018972447268421386,casp15_R1149TS035_2,0.07123228639247822,14.888818029519989,0.7667304015296367,0.27632010661400186,0.17555547560457083,7.685344188413628,0.11690299859191411,False
R1149,compact,tm_like,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS177_1,0.018683035724260017,29.88312700249129,0.17338092809790923,0.06415825165014177,casp15_R1149TS248_1,0.07069085493706313,14.95008279318346,0.7756584922797457,0.2786466033930147,0.17609690705998593,7.7466089520771,0.11457650181290124,False
R1149,compact,multi_metric,138,casp15_R1149TS128_1,0.24678776199704905,7.20347384110636,0.776036866359447,0.39322310520591597,casp15_R1149TS177_1,0.018683035724260017,29.88312700249129,0.17338092809790923,0.06415825165014177,casp15_R1149TS248_1,0.07069085493706313,14.95008279318346,0.7756584922797457,0.2786466033930147,0.17609690705998593,7.7466089520771,0.11457650181290124,False
